hex_id,top05_freq,top05_ever,top05_always,top10_freq,top10_ever,top10_always
4217,0.0,False,False,0.0,False,False
4218,0.0,False,False,0.0,False,False
4219,0.0,False,False,0.0,False,False
4220,0.0,False,False,0.0,False,False
4221,0.0,False,False,0.0,False,False
4222,0.0,False,False,0.0,False,False
4223,0.0,False,False,0.0,False,False
4224,0.0,False,False,0.0,False,False
4225,0.0,False,False,0.0,False,False
4226,0.0,False,False,0.0,False,False
4227,0.0,False,False,0.0,False,False
4228,0.0,False,False,0.0,False,False
4229,0.0,False,False,0.0,False,False
4230,0.0,False,False,0.0,False,False
4231,0.0,False,False,0.0,False,False
4232,0.0,False,False,0.0,False,False
4233,0.0,False,False,0.0,False,False
4234,0.0,False,False,0.0,False,False
4235,0.0,False,False,0.0,False,False
4236,0.0,False,False,0.0,False,False
4237,0.0,False,False,0.0,False,False
4238,0.0,False,False,0.0,False,False
4239,0.0,False,False,0.0,False,False
4240,0.0,False,False,0.0,False,False
4241,0.0,False,False,0.0,False,False
4242,0.0,False,False,0.0,False,False
4243,0.0,False,False,0.0,False,False
4244,0.0,False,False,0.0,False,False
4245,0.0,False,False,0.0,False,False
4246,0.0,False,False,0.0,False,False
4247,0.0,False,False,0.0,False,False
4248,0.0,False,False,0.0,False,False
4249,0.0,False,False,0.0,False,False
4250,1.0,True,True,1.0,True,True
4251,0.8666666666666667,True,False,1.0,True,True
4252,0.5666666666666667,True,False,1.0,True,True
4253,0.0,False,False,0.4,True,False
4254,0.0,False,False,0.0,False,False
4255,0.0,False,False,0.0,False,False
4256,0.0,False,False,0.0,False,False
4257,0.0,False,False,0.0,False,False
4258,0.0,False,False,0.0,False,False
4259,0.0,False,False,0.0,False,False
4260,0.0,False,False,0.0,False,False
4261,0.0,False,False,0.0,False,False
4262,0.0,False,False,0.0,False,False
4263,0.0,False,False,0.0,False,False
4264,0.0,False,False,0.0,False,False
4265,0.0,False,False,0.0,False,False
4266,0.0,False,False,0.0,False,False
4267,0.0,False,False,0.0,False,False
4268,0.0,False,False,0.0,False,False
4269,0.0,False,False,0.0,False,False
4270,0.0,False,False,0.0,False,False
4271,0.0,False,False,0.0,False,False
4272,0.0,False,False,0.0,False,False
4273,0.0,False,False,0.0,False,False
4274,0.0,False,False,0.6,True,False
4275,0.0,False,False,0.7666666666666667,True,False
4276,0.0,False,False,0.9333333333333333,True,False
4277,0.0,False,False,0.8666666666666667,True,False
4278,0.0,False,False,0.0,False,False
4279,0.0,False,False,0.0,False,False
4280,0.0,False,False,0.0,False,False
4281,0.0,False,False,0.0,False,False
4282,0.2,True,False,0.4666666666666667,True,False
4283,0.1,True,False,0.4,True,False
4284,0.8,True,False,1.0,True,True
4285,0.6,True,False,1.0,True,True
4286,0.6,True,False,1.0,True,True
4287,0.8,True,False,1.0,True,True
4288,0.6,True,False,1.0,True,True
4289,0.0,False,False,0.5333333333333333,True,False
4290,0.0,False,False,0.5333333333333333,True,False
4291,0.0,False,False,0.9333333333333333,True,False
4292,0.0,False,False,0.0,False,False
4293,0.0,False,False,0.0,False,False
4294,0.0,False,False,0.0,False,False
4295,0.0,False,False,0.0,False,False
4296,0.0,False,False,0.0,False,False
4297,0.0,False,False,0.0,False,False
4298,0.0,False,False,0.0,False,False
4299,0.0,False,False,0.0,False,False
4300,0.0,False,False,0.0,False,False
4301,0.0,False,False,0.26666666666666666,True,False
4302,0.0,False,False,0.0,False,False
4303,0.0,False,False,0.0,False,False
4304,0.0,False,False,0.0,False,False
4305,0.0,False,False,0.0,False,False
4306,0.0,False,False,0.0,False,False
4307,0.0,False,False,0.0,False,False
4314,0.0,False,False,0.0,False,False
4315,0.0,False,False,0.0,False,False
4316,0.0,False,False,0.0,False,False
4317,0.0,False,False,0.0,False,False
4318,0.0,False,False,0.0,False,False
4319,0.0,False,False,0.0,False,False
4320,0.0,False,False,0.0,False,False
4321,0.0,False,False,0.0,False,False
4322,0.0,False,False,0.0,False,False
4323,0.0,False,False,0.0,False,False
4324,0.0,False,False,0.0,False,False
4325,0.0,False,False,0.0,False,False
4326,0.0,False,False,0.0,False,False
4327,0.0,False,False,0.0,False,False
4328,0.0,False,False,0.0,False,False
4329,0.0,False,False,0.0,False,False
4330,0.0,False,False,0.0,False,False
4331,0.0,False,False,0.0,False,False
4332,0.0,False,False,0.0,False,False
4333,0.0,False,False,0.0,False,False
4334,0.0,False,False,0.0,False,False
4335,0.0,False,False,0.0,False,False
4336,0.0,False,False,0.0,False,False
4337,0.0,False,False,0.0,False,False
4338,0.0,False,False,0.0,False,False
4339,0.0,False,False,0.0,False,False
4340,0.0,False,False,0.0,False,False
4341,0.0,False,False,0.0,False,False
4342,0.0,False,False,0.0,False,False
4343,0.0,False,False,0.0,False,False
4344,0.0,False,False,0.0,False,False
4345,0.0,False,False,0.0,False,False
4346,0.0,False,False,0.0,False,False
4347,0.0,False,False,0.0,False,False
4348,0.2,True,False,0.4,True,False
4349,0.5333333333333333,True,False,1.0,True,True
4350,0.6,True,False,1.0,True,True
4351,0.4,True,False,0.8,True,False
4352,0.0,False,False,0.2,True,False
4353,0.0,False,False,0.0,False,False
4354,0.0,False,False,0.0,False,False
4355,0.0,False,False,0.0,False,False
4356,0.0,False,False,0.0,False,False
4357,0.0,False,False,0.0,False,False
4358,0.0,False,False,0.4666666666666667,True,False
4359,0.2,True,False,1.0,True,True
4360,0.0,False,False,0.9333333333333333,True,False
4361,0.0,False,False,0.0,False,False
4362,0.0,False,False,0.0,False,False
4363,0.0,False,False,0.0,False,False
4364,0.0,False,False,0.0,False,False
4365,0.0,False,False,0.0,False,False
4366,0.0,False,False,0.0,False,False
4367,0.0,False,False,0.0,False,False
4368,0.0,False,False,0.0,False,False
4369,0.0,False,False,0.0,False,False
4370,0.0,False,False,0.0,False,False
4371,0.0,False,False,0.0,False,False
4372,0.0,False,False,0.9333333333333333,True,False
4373,0.0,False,False,0.8666666666666667,True,False
4374,0.0,False,False,0.9333333333333333,True,False
4375,0.0,False,False,0.9333333333333333,True,False
4376,0.0,False,False,0.7666666666666667,True,False
4377,0.0,False,False,0.26666666666666666,True,False
4378,0.0,False,False,0.9333333333333333,True,False
4379,0.8,True,False,1.0,True,True
4380,0.8,True,False,1.0,True,True
4381,0.8,True,False,1.0,True,True
4382,0.2,True,False,0.43333333333333335,True,False
4383,1.0,True,True,1.0,True,True
4384,0.8,True,False,1.0,True,True
4385,0.0,False,False,1.0,True,True
4386,0.8,True,False,1.0,True,True
4387,0.6666666666666666,True,False,1.0,True,True
4388,0.3333333333333333,True,False,1.0,True,True
4389,0.0,False,False,0.0,False,False
4390,0.0,False,False,0.0,False,False
4391,0.0,False,False,0.0,False,False
4392,0.0,False,False,0.0,False,False
4393,0.0,False,False,0.0,False,False
4394,0.0,False,False,0.0,False,False
4395,0.0,False,False,0.0,False,False
4396,0.0,False,False,0.4666666666666667,True,False
4397,0.0,False,False,0.4666666666666667,True,False
4398,0.0,False,False,0.0,False,False
4399,0.0,False,False,0.0,False,False
4400,0.0,False,False,0.0,False,False
4401,0.0,False,False,0.0,False,False
4402,0.0,False,False,0.0,False,False
4403,0.0,False,False,0.0,False,False
4404,0.0,False,False,0.0,False,False
4405,0.0,False,False,0.0,False,False
4406,0.0,False,False,0.0,False,False
4411,0.0,False,False,0.0,False,False
4412,0.0,False,False,0.0,False,False
4413,0.0,False,False,0.0,False,False
4414,0.0,False,False,0.0,False,False
4415,0.0,False,False,0.0,False,False
4416,0.0,False,False,0.0,False,False
4417,0.0,False,False,0.0,False,False
4418,0.0,False,False,0.0,False,False
4419,0.0,False,False,0.0,False,False
4420,0.0,False,False,0.0,False,False
4421,0.0,False,False,0.0,False,False
4422,0.0,False,False,0.0,False,False
4423,0.0,False,False,0.0,False,False
4424,0.0,False,False,0.0,False,False
4425,0.0,False,False,0.0,False,False
4426,0.0,False,False,0.0,False,False
4427,0.0,False,False,0.0,False,False
4428,0.0,False,False,0.0,False,False
4429,0.0,False,False,0.0,False,False
4430,0.0,False,False,0.0,False,False
4431,0.0,False,False,0.0,False,False
4432,0.0,False,False,0.0,False,False
4433,0.0,False,False,0.0,False,False
4434,0.0,False,False,0.0,False,False
4435,0.0,False,False,0.0,False,False
4436,0.0,False,False,0.0,False,False
4437,0.0,False,False,0.0,False,False
4438,0.0,False,False,0.0,False,False
4439,0.0,False,False,0.0,False,False
4440,0.0,False,False,0.0,False,False
4441,0.0,False,False,0.0,False,False
4442,0.0,False,False,0.0,False,False
4443,0.0,False,False,0.0,False,False
4444,0.0,False,False,0.0,False,False
4445,0.0,False,False,0.0,False,False
4446,0.0,False,False,0.0,False,False
4447,0.0,False,False,0.0,False,False
4448,0.0,False,False,0.0,False,False
4449,0.0,False,False,0.0,False,False
4450,0.0,False,False,0.0,False,False
4451,0.0,False,False,0.0,False,False
4452,0.0,False,False,0.0,False,False
4453,0.0,False,False,0.0,False,False
4454,0.0,False,False,0.0,False,False
4455,0.8,True,False,1.0,True,True
4456,0.0,False,False,0.0,False,False
4457,0.0,False,False,0.0,False,False
4458,0.0,False,False,0.0,False,False
4459,0.0,False,False,0.0,False,False
4460,0.0,False,False,0.0,False,False
4461,0.0,False,False,0.0,False,False
4462,0.0,False,False,0.0,False,False
4463,0.0,False,False,0.0,False,False
4464,0.0,False,False,0.0,False,False
4465,0.0,False,False,0.0,False,False
4466,0.0,False,False,0.0,False,False
4467,0.0,False,False,0.0,False,False
4468,0.0,False,False,0.0,False,False
4469,0.0,False,False,0.0,False,False
4470,0.0,False,False,0.9333333333333333,True,False
4471,0.0,False,False,0.9333333333333333,True,False
4472,0.0,False,False,0.9333333333333333,True,False
4473,0.0,False,False,0.9,True,False
4474,0.0,False,False,0.7333333333333333,True,False
4475,0.0,False,False,0.5333333333333333,True,False
4476,0.2,True,False,0.9333333333333333,True,False
4477,1.0,True,True,1.0,True,True
4478,0.8666666666666667,True,False,1.0,True,True
4479,0.0,False,False,0.03333333333333333,True,False
4480,0.8666666666666667,True,False,1.0,True,True
4481,1.0,True,True,1.0,True,True
4482,0.8,True,False,1.0,True,True
4483,0.0,False,False,0.8,True,False
4484,0.0,False,False,0.9333333333333333,True,False
4485,0.0,False,False,0.8666666666666667,True,False
4486,0.0,False,False,0.9333333333333333,True,False
4487,0.0,False,False,0.0,False,False
4488,0.0,False,False,0.0,False,False
4489,0.0,False,False,0.0,False,False
4490,0.0,False,False,0.0,False,False
4491,0.0,False,False,0.0,False,False
4492,0.0,False,False,0.0,False,False
4493,0.0,False,False,0.0,False,False
4494,0.0,False,False,0.0,False,False
4495,0.0,False,False,0.0,False,False
4496,0.0,False,False,0.0,False,False
4497,0.0,False,False,0.0,False,False
4498,0.0,False,False,0.0,False,False
4499,0.0,False,False,0.0,False,False
4500,0.0,False,False,0.0,False,False
4501,0.0,False,False,0.0,False,False
4502,0.0,False,False,0.0,False,False
4503,0.0,False,False,0.0,False,False
4510,0.0,False,False,0.0,False,False
4511,0.0,False,False,0.06666666666666667,True,False
4512,0.0,False,False,0.0,False,False
4513,0.0,False,False,0.0,False,False
4514,0.0,False,False,0.0,False,False
4515,0.0,False,False,0.0,False,False
4516,0.0,False,False,0.0,False,False
4517,0.0,False,False,0.0,False,False
4518,0.0,False,False,0.0,False,False
4519,0.0,False,False,0.0,False,False
4520,0.0,False,False,0.0,False,False
4521,0.0,False,False,0.0,False,False
4522,0.0,False,False,0.0,False,False
4523,0.0,False,False,0.0,False,False
4524,0.0,False,False,0.0,False,False
4525,0.0,False,False,0.0,False,False
4526,0.0,False,False,0.0,False,False
4527,0.0,False,False,0.0,False,False
4528,0.0,False,False,0.0,False,False
4529,0.0,False,False,0.0,False,False
4530,0.0,False,False,0.0,False,False
4531,0.0,False,False,0.0,False,False
4532,0.0,False,False,0.0,False,False
4533,0.0,False,False,0.0,False,False
4534,0.0,False,False,0.0,False,False
4535,0.0,False,False,0.0,False,False
4536,0.0,False,False,0.0,False,False
4537,0.0,False,False,0.0,False,False
4538,0.0,False,False,0.0,False,False
4539,0.0,False,False,0.0,False,False
4540,0.0,False,False,0.0,False,False
4541,0.0,False,False,0.0,False,False
4542,0.0,False,False,0.0,False,False
4543,0.0,False,False,0.0,False,False
4544,0.0,False,False,0.0,False,False
4545,0.0,False,False,0.0,False,False
4546,0.0,False,False,0.0,False,False
4547,0.0,False,False,0.0,False,False
4548,0.0,False,False,0.0,False,False
4549,0.0,False,False,0.0,False,False
4550,0.0,False,False,0.06666666666666667,True,False
4551,0.0,False,False,0.8666666666666667,True,False
4552,0.6,True,False,1.0,True,True
4553,0.8,True,False,1.0,True,True
4554,0.0,False,False,0.7333333333333333,True,False
4555,0.0,False,False,0.0,False,False
4556,0.0,False,False,0.0,False,False
4557,0.0,False,False,0.0,False,False
4558,0.0,False,False,0.0,False,False
4559,0.0,False,False,0.0,False,False
4560,0.0,False,False,0.0,False,False
4561,0.0,False,False,0.0,False,False
4562,0.0,False,False,0.0,False,False
4563,0.0,False,False,0.0,False,False
4564,0.0,False,False,0.13333333333333333,True,False
4565,0.0,False,False,0.5,True,False
4566,0.0,False,False,0.0,False,False
4567,0.0,False,False,0.0,False,False
4568,0.0,False,False,0.9333333333333333,True,False
4569,0.0,False,False,0.7,True,False
4570,0.0,False,False,0.9333333333333333,True,False
4571,0.0,False,False,0.9333333333333333,True,False
4572,0.0,False,False,0.7666666666666667,True,False
4573,0.0,False,False,0.0,False,False
4574,0.0,False,False,0.8,True,False
4575,0.8,True,False,1.0,True,True
4576,0.03333333333333333,True,False,0.3,True,False
4577,0.03333333333333333,True,False,0.23333333333333334,True,False
4578,1.0,True,True,1.0,True,True
4579,1.0,True,True,1.0,True,True
4580,1.0,True,True,1.0,True,True
4581,0.2,True,False,0.9333333333333333,True,False
4582,0.0,False,False,0.6666666666666666,True,False
4583,0.0,False,False,0.2,True,False
4584,0.0,False,False,0.0,False,False
4585,0.0,False,False,0.0,False,False
4586,0.0,False,False,0.0,False,False
4587,0.0,False,False,0.0,False,False
4588,0.0,False,False,0.0,False,False
4589,0.0,False,False,0.0,False,False
4590,0.0,False,False,0.0,False,False
4591,0.0,False,False,0.0,False,False
4592,0.0,False,False,0.0,False,False
4593,0.0,False,False,0.0,False,False
4594,0.0,False,False,0.0,False,False
4595,0.0,False,False,0.06666666666666667,True,False
4596,0.0,False,False,0.3,True,False
4597,0.0,False,False,0.6666666666666666,True,False
4598,0.0,False,False,0.0,False,False
4599,0.0,False,False,0.0,False,False
4600,0.0,False,False,0.0,False,False
4601,0.0,False,False,0.3333333333333333,True,False
4602,0.0,False,False,0.2,True,False
4607,0.0,False,False,0.0,False,False
4608,0.0,False,False,0.06666666666666667,True,False
4609,0.0,False,False,0.0,False,False
4610,0.0,False,False,0.0,False,False
4611,0.0,False,False,0.0,False,False
4612,0.0,False,False,0.0,False,False
4613,0.0,False,False,0.0,False,False
4614,0.0,False,False,0.0,False,False
4615,0.0,False,False,0.0,False,False
4616,0.0,False,False,0.0,False,False
4617,0.0,False,False,0.0,False,False
4618,0.0,False,False,0.0,False,False
4619,0.0,False,False,0.0,False,False
4620,0.0,False,False,0.0,False,False
4621,0.0,False,False,0.0,False,False
4622,0.0,False,False,0.0,False,False
4623,0.0,False,False,0.0,False,False
4624,0.0,False,False,0.0,False,False
4625,0.0,False,False,0.0,False,False
4626,0.0,False,False,0.0,False,False
4627,0.0,False,False,0.0,False,False
4628,0.0,False,False,0.0,False,False
4629,0.0,False,False,0.0,False,False
4630,0.0,False,False,0.0,False,False
4631,0.0,False,False,0.0,False,False
4632,0.0,False,False,0.0,False,False
4633,0.0,False,False,0.0,False,False
4634,0.0,False,False,0.0,False,False
4635,0.0,False,False,0.0,False,False
4636,0.0,False,False,0.0,False,False
4637,0.0,False,False,0.0,False,False
4638,0.0,False,False,0.0,False,False
4639,0.0,False,False,0.0,False,False
4640,0.0,False,False,0.0,False,False
4641,0.0,False,False,0.0,False,False
4642,0.0,False,False,0.0,False,False
4643,0.0,False,False,0.0,False,False
4644,0.0,False,False,0.0,False,False
4645,0.13333333333333333,True,False,1.0,True,True
4646,0.8,True,False,1.0,True,True
4647,0.2,True,False,1.0,True,True
4648,0.0,False,False,0.9666666666666667,True,False
4649,0.8,True,False,1.0,True,True
4650,0.4,True,False,1.0,True,True
4651,0.0,False,False,0.9333333333333333,True,False
4652,0.0,False,False,0.0,False,False
4653,0.0,False,False,0.0,False,False
4654,0.0,False,False,0.0,False,False
4655,0.0,False,False,0.0,False,False
4656,0.0,False,False,0.0,False,False
4657,0.0,False,False,0.0,False,False
4658,0.0,False,False,0.0,False,False
4659,0.0,False,False,0.0,False,False
4660,0.0,False,False,0.0,False,False
4661,0.0,False,False,0.0,False,False
4662,0.0,False,False,0.9333333333333333,True,False
4663,0.0,False,False,0.0,False,False
4664,0.0,False,False,0.0,False,False
4665,0.0,False,False,0.0,False,False
4666,0.0,False,False,0.8,True,False
4667,0.0,False,False,0.0,False,False
4668,0.0,False,False,0.0,False,False
4669,0.0,False,False,0.9333333333333333,True,False
4670,0.0,False,False,0.8333333333333334,True,False
4671,0.0,False,False,0.0,False,False
4672,0.8,True,False,1.0,True,True
4673,0.5,True,False,0.9,True,False
4674,1.0,True,True,1.0,True,True
4675,1.0,True,True,1.0,True,True
4676,0.6,True,False,1.0,True,True
4677,0.4,True,False,0.8,True,False
4678,0.6,True,False,1.0,True,True
4679,0.0,False,False,0.6666666666666666,True,False
4680,0.0,False,False,0.6666666666666666,True,False
4681,0.0,False,False,0.0,False,False
4682,0.0,False,False,0.0,False,False
4683,0.0,False,False,0.0,False,False
4684,0.0,False,False,0.0,False,False
4685,0.0,False,False,0.0,False,False
4686,0.0,False,False,0.0,False,False
4687,0.0,False,False,0.0,False,False
4688,0.0,False,False,0.0,False,False
4689,0.0,False,False,0.0,False,False
4690,0.0,False,False,0.0,False,False
4691,0.0,False,False,0.0,False,False
4692,0.0,False,False,0.0,False,False
4693,0.0,False,False,0.0,False,False
4694,0.0,False,False,0.0,False,False
4695,0.0,False,False,0.0,False,False
4696,0.0,False,False,0.0,False,False
4697,0.0,False,False,0.0,False,False
4698,0.0,False,False,0.6666666666666666,True,False
4699,0.0,False,False,0.6666666666666666,True,False
4706,0.0,False,False,0.0,False,False
4707,0.0,False,False,0.06666666666666667,True,False
4708,0.0,False,False,0.06666666666666667,True,False
4709,0.0,False,False,0.0,False,False
4710,0.0,False,False,0.0,False,False
4711,0.0,False,False,0.0,False,False
4712,0.0,False,False,0.0,False,False
4713,0.0,False,False,0.0,False,False
4714,0.0,False,False,0.0,False,False
4715,0.0,False,False,0.0,False,False
4716,0.0,False,False,0.0,False,False
4717,0.0,False,False,0.0,False,False
4718,0.0,False,False,0.0,False,False
4719,0.0,False,False,0.0,False,False
4720,0.0,False,False,0.0,False,False
4721,0.0,False,False,0.0,False,False
4722,0.0,False,False,0.0,False,False
4723,0.0,False,False,0.0,False,False
4724,0.0,False,False,0.0,False,False
4725,0.0,False,False,0.0,False,False
4726,0.0,False,False,0.0,False,False
4727,0.0,False,False,0.0,False,False
4728,0.0,False,False,0.0,False,False
4729,0.0,False,False,0.0,False,False
4730,0.0,False,False,0.0,False,False
4731,0.0,False,False,0.0,False,False
4732,0.0,False,False,0.0,False,False
4733,0.0,False,False,0.0,False,False
4734,0.0,False,False,0.0,False,False
4735,0.0,False,False,0.0,False,False
4736,0.0,False,False,0.0,False,False
4737,0.0,False,False,0.0,False,False
4738,0.0,False,False,0.0,False,False
4739,0.0,False,False,0.0,False,False
4740,0.0,False,False,0.0,False,False
4741,0.0,False,False,0.0,False,False
4742,0.5333333333333333,True,False,1.0,True,True
4743,0.8,True,False,1.0,True,True
4744,0.13333333333333333,True,False,1.0,True,True
4745,0.0,False,False,0.9333333333333333,True,False
4746,0.13333333333333333,True,False,1.0,True,True
4747,0.13333333333333333,True,False,1.0,True,True
4748,0.0,False,False,0.7333333333333333,True,False
4749,0.0,False,False,0.0,False,False
4750,0.0,False,False,0.0,False,False
4751,0.0,False,False,0.0,False,False
4752,0.0,False,False,0.0,False,False
4753,0.0,False,False,0.0,False,False
4754,0.0,False,False,0.0,False,False
4755,0.0,False,False,0.0,False,False
4756,0.0,False,False,0.0,False,False
4757,0.0,False,False,0.0,False,False
4758,0.0,False,False,0.0,False,False
4759,0.0,False,False,0.0,False,False
4760,0.0,False,False,0.4666666666666667,True,False
4761,0.0,False,False,0.0,False,False
4762,0.0,False,False,0.0,False,False
4763,0.0,False,False,0.0,False,False
4764,0.0,False,False,0.0,False,False
4765,0.0,False,False,0.0,False,False
4766,0.0,False,False,0.0,False,False
4767,0.0,False,False,0.0,False,False
4768,0.0,False,False,0.0,False,False
4769,0.0,False,False,0.0,False,False
4770,0.26666666666666666,True,False,0.6,True,False
4771,1.0,True,True,1.0,True,True
4772,1.0,True,True,1.0,True,True
4773,1.0,True,True,1.0,True,True
4774,0.4,True,False,0.8,True,False
4775,0.0,False,False,0.0,False,False
4776,0.0,False,False,0.0,False,False
4777,0.0,False,False,0.6666666666666666,True,False
4778,0.0,False,False,0.6666666666666666,True,False
4779,0.0,False,False,0.6666666666666666,True,False
4780,0.0,False,False,0.0,False,False
4781,0.0,False,False,0.0,False,False
4782,0.0,False,False,0.0,False,False
4783,0.0,False,False,0.0,False,False
4784,0.0,False,False,0.0,False,False
4785,0.0,False,False,0.0,False,False
4786,0.0,False,False,0.0,False,False
4787,0.0,False,False,0.0,False,False
4788,0.0,False,False,0.0,False,False
4789,0.0,False,False,0.0,False,False
4790,0.0,False,False,0.0,False,False
4791,0.0,False,False,0.0,False,False
4792,0.0,False,False,0.0,False,False
4793,0.0,False,False,0.0,False,False
4794,0.0,False,False,0.0,False,False
4795,0.0,False,False,0.0,False,False
4796,0.0,False,False,0.06666666666666667,True,False
4797,0.0,False,False,0.0,False,False
4798,0.0,False,False,0.0,False,False
4803,0.0,False,False,0.0,False,False
4804,0.0,False,False,0.06666666666666667,True,False
4805,0.0,False,False,0.0,False,False
4806,0.0,False,False,0.0,False,False
4807,0.0,False,False,0.0,False,False
4808,0.0,False,False,0.0,False,False
4809,0.0,False,False,0.0,False,False
4810,0.0,False,False,0.0,False,False
4811,0.0,False,False,0.0,False,False
4812,0.0,False,False,0.0,False,False
4813,0.0,False,False,0.0,False,False
4814,0.0,False,False,0.0,False,False
4815,0.0,False,False,0.0,False,False
4816,0.0,False,False,0.0,False,False
4817,0.0,False,False,0.0,False,False
4818,0.0,False,False,0.0,False,False
4819,0.0,False,False,0.0,False,False
4820,0.5333333333333333,True,False,1.0,True,True
4821,0.0,False,False,0.0,False,False
4822,0.0,False,False,0.0,False,False
4823,0.0,False,False,0.0,False,False
4824,0.0,False,False,0.0,False,False
4825,0.0,False,False,0.0,False,False
4826,0.0,False,False,0.0,False,False
4827,0.0,False,False,0.0,False,False
4828,0.0,False,False,0.0,False,False
4829,0.0,False,False,0.0,False,False
4830,0.0,False,False,0.0,False,False
4831,0.0,False,False,0.0,False,False
4832,0.0,False,False,0.0,False,False
4833,0.0,False,False,0.0,False,False
4834,0.0,False,False,0.0,False,False
4835,0.0,False,False,0.0,False,False
4836,0.0,False,False,0.0,False,False
4837,0.0,False,False,0.0,False,False
4838,0.0,False,False,0.0,False,False
4839,0.0,False,False,0.6,True,False
4840,0.0,False,False,0.9333333333333333,True,False
4841,0.0,False,False,0.9333333333333333,True,False
4842,0.0,False,False,0.9333333333333333,True,False
4843,0.6,True,False,1.0,True,True
4844,0.2,True,False,1.0,True,True
4845,0.5333333333333333,True,False,1.0,True,True
4846,0.0,False,False,0.0,False,False
4847,0.0,False,False,0.0,False,False
4848,0.0,False,False,0.0,False,False
4849,0.0,False,False,0.0,False,False
4850,0.0,False,False,0.0,False,False
4851,0.0,False,False,0.0,False,False
4852,0.0,False,False,0.0,False,False
4853,0.0,False,False,0.0,False,False
4854,0.0,False,False,0.0,False,False
4855,0.0,False,False,0.0,False,False
4856,0.0,False,False,0.0,False,False
4857,0.0,False,False,0.0,False,False
4858,0.0,False,False,0.26666666666666666,True,False
4859,0.0,False,False,0.0,False,False
4860,0.0,False,False,0.0,False,False
4861,0.0,False,False,0.0,False,False
4862,0.0,False,False,0.0,False,False
4863,0.0,False,False,0.0,False,False
4864,0.0,False,False,0.0,False,False
4865,0.0,False,False,0.0,False,False
4866,0.0,False,False,0.0,False,False
4867,0.0,False,False,0.0,False,False
4868,0.8,True,False,1.0,True,True
4869,1.0,True,True,1.0,True,True
4870,1.0,True,True,1.0,True,True
4871,0.0,False,False,0.2,True,False
4872,0.0,False,False,0.0,False,False
4873,0.0,False,False,0.0,False,False
4874,0.0,False,False,0.0,False,False
4875,0.0,False,False,0.0,False,False
4876,0.0,False,False,0.5333333333333333,True,False
4877,0.0,False,False,0.0,False,False
4878,0.0,False,False,0.0,False,False
4879,0.0,False,False,0.0,False,False
4880,0.0,False,False,0.0,False,False
4881,0.0,False,False,0.0,False,False
4882,0.0,False,False,0.0,False,False
4883,0.0,False,False,0.0,False,False
4884,0.0,False,False,0.0,False,False
4885,0.0,False,False,0.0,False,False
4886,0.0,False,False,0.0,False,False
4887,0.0,False,False,0.0,False,False
4888,0.0,False,False,0.0,False,False
4889,0.0,False,False,0.0,False,False
4890,0.0,False,False,0.0,False,False
4891,0.0,False,False,0.0,False,False
4892,0.0,False,False,0.0,False,False
4893,0.0,False,False,0.0,False,False
4894,0.0,False,False,0.0,False,False
4895,0.0,False,False,0.0,False,False
4902,0.0,False,False,0.0,False,False
4903,0.0,False,False,0.0,False,False
4904,0.0,False,False,0.0,False,False
4905,0.0,False,False,0.0,False,False
4906,0.0,False,False,0.0,False,False
4907,0.0,False,False,0.0,False,False
4908,0.0,False,False,0.0,False,False
4909,0.0,False,False,0.0,False,False
4910,0.0,False,False,0.0,False,False
4911,0.0,False,False,0.0,False,False
4912,0.0,False,False,0.0,False,False
4913,0.0,False,False,0.0,False,False
4914,0.0,False,False,0.0,False,False
4915,0.0,False,False,0.0,False,False
4916,0.0,False,False,0.0,False,False
4917,0.0,False,False,0.0,False,False
4918,0.0,False,False,0.0,False,False
4919,0.8,True,False,1.0,True,True
4920,0.7333333333333333,True,False,1.0,True,True
4921,0.0,False,False,0.9333333333333333,True,False
4922,0.0,False,False,0.0,False,False
4923,0.0,False,False,0.0,False,False
4924,0.0,False,False,0.0,False,False
4925,0.0,False,False,0.0,False,False
4926,0.0,False,False,0.0,False,False
4927,0.0,False,False,0.0,False,False
4928,0.0,False,False,0.0,False,False
4929,0.0,False,False,0.0,False,False
4930,0.0,False,False,0.0,False,False
4931,0.0,False,False,0.0,False,False
4932,0.0,False,False,0.0,False,False
4933,0.0,False,False,0.0,False,False
4934,0.0,False,False,0.0,False,False
4935,0.0,False,False,0.0,False,False
4936,0.0,False,False,0.0,False,False
4937,0.0,False,False,0.0,False,False
4938,0.0,False,False,0.9333333333333333,True,False
4939,0.0,False,False,0.9333333333333333,True,False
4940,0.0,False,False,0.9333333333333333,True,False
4941,0.0,False,False,0.9333333333333333,True,False
4942,0.6,True,False,1.0,True,True
4943,0.0,False,False,0.6,True,False
4944,0.0,False,False,0.0,False,False
4945,0.0,False,False,0.0,False,False
4946,0.0,False,False,0.0,False,False
4947,0.0,False,False,0.0,False,False
4948,0.0,False,False,0.0,False,False
4949,0.0,False,False,0.0,False,False
4950,0.0,False,False,0.0,False,False
4951,0.0,False,False,0.0,False,False
4952,0.0,False,False,0.0,False,False
4953,0.0,False,False,0.0,False,False
4954,0.0,False,False,0.0,False,False
4955,0.0,False,False,0.0,False,False
4956,0.0,False,False,0.0,False,False
4957,0.0,False,False,0.0,False,False
4958,0.0,False,False,0.0,False,False
4959,0.0,False,False,0.0,False,False
4960,0.0,False,False,0.0,False,False
4961,0.0,False,False,0.0,False,False
4962,0.0,False,False,0.0,False,False
